30,0.2,,0.22731,2,18
30,0.2,,0.42907,2,22
30,0.2,,0.63351,2,21
30,0.2,,0.93812,2,20
30,0.2,,1.23515,2,21
30,0.2,,1.494453573,2,21
30,0.2,,1.63569,2,21
30,0.2,,1.93493,2,23
30,0.4,,0.23244,2,18
30,0.4,,0.43627,2,21
30,0.4,,0.63703,2,20
30,0.4,,0.93499,2,18
30,0.4,,1.23516,2,18
30,0.4,,1.494453603,2,20
30,0.4,,1.63489,2,21
30,0.4,,1.93542,2,20
30,0.6,,0.23515,2,18
30,0.6,,0.43673,2,19
30,0.6,,0.63512,2,20
30,0.6,,0.93557,2,19
30,0.6,,1.23469,2,21
30,0.6,,1.494453381,2,20
30,0.6,,1.63464,2,20
30,0.6,,1.93512,2,19
30,0.9,,0.23646,2,19
30,0.9,,0.43616,2,19
30,0.9,,0.63516,2,20
30,0.9,,0.93644,2,22
30,0.9,,1.23495,2,20
30,0.9,,1.494453590,2,20
30,0.9,,1.63558,2,20
30,0.9,,1.93560,2,20
30,1.2,,0.23728,2,21
30,1.2,,0.43638,2,20
30,1.2,,0.63796,2,17
30,1.2,,0.94495,2,20
30,1.2,,1.23543,2,21
30,1.2,,1.494453977,2,18
30,1.2,,1.64167,2,18
30,1.2,,1.94195,2,20
30,1.49445,,0.23677,2,22
30,1.49445,,0.43455,2,18
30,1.49445,,0.64066,2,19
30,1.49445,,0.93898,2,21
30,1.49445,,1.23826,2,22
30,1.49445,,1.494453515,2,19
30,1.49445,,1.63686,2,18
30,1.49445,,1.93783,2,20
30,1.6,,0.23820,2,22
30,1.6,,0.43863,2,19
30,1.6,,0.63558,2,20
30,1.6,,0.93475,2,20
30,1.6,,1.23433,2,20
30,1.6,,1.494453512,2,20
30,1.6,,1.63581,2,21
30,1.6,,1.93510,2,20
30,1.9,,0.23775,2,21
30,1.9,,0.43783,2,17
30,1.9,,0.63582,2,18
30,1.9,,0.93848,2,20
30,1.9,,1.23589,2,19
30,1.9,,1.494453525,2,20
30,1.9,,1.63432,2,20
30,1.9,,1.93267,2,16
30,0.2,,0.22918,2,18
30,0.2,,0.43030,2,21
30,0.2,,0.63556,2,20
30,0.2,,0.93913,2,19
30,0.2,,1.23848,2,20
30,0.2,,1.494453822,2,21
30,0.2,,1.63600,2,21
30,0.2,,1.93649,2,22
30,0.4,,0.23405,2,19
30,0.4,,0.43669,2,16
30,0.4,,0.63823,2,17
30,0.4,,0.93299,2,20
30,0.4,,1.23793,2,21
30,0.4,,1.494453650,2,21
30,0.4,,1.63821,2,22
30,0.4,,1.93623,2,22
30,0.6,,0.23312,2,19
30,0.6,,0.43689,2,19
30,0.6,,0.63692,2,20
30,0.6,,0.93804,2,18
30,0.6,,1.23717,2,21
30,0.6,,1.494453520,2,20
30,0.6,,1.63586,2,22
30,0.6,,1.93465,2,19
30,0.9,,0.23520,2,22
30,0.9,,0.43953,2,18
30,0.9,,0.63575,2,19
30,0.9,,0.93402,2,20
30,0.9,,1.23470,2,21
30,0.9,,1.494453719,2,20
30,0.9,,1.63403,2,19
30,0.9,,1.93214,2,18
30,1.2,,0.23518,2,19
30,1.2,,0.43348,2,21
30,1.2,,0.63540,2,18
30,1.2,,0.93406,2,18
30,1.2,,1.23296,2,20
30,1.2,,1.494453261,2,21
30,1.2,,1.63486,2,19
30,1.2,,1.93474,2,19
30,1.49445,,0.23380,2,21
30,1.49445,,0.43603,2,21
30,1.49445,,0.63905,2,20
30,1.49445,,0.93465,2,20
30,1.49445,,1.23460,2,19
30,1.49445,,1.494453449,2,20
30,1.49445,,1.63418,2,19
30,1.49445,,1.93470,2,19
30,1.6,,0.23449,2,19
30,1.6,,0.43458,2,21
30,1.6,,0.63548,2,20
30,1.6,,0.93504,2,19
30,1.6,,1.23675,2,18
30,1.6,,1.494454952,2,21
30,1.6,,1.63594,2,20
30,1.6,,1.93764,2,21
30,1.9,,0.23409,2,22
30,1.9,,0.43372,2,18
30,1.9,,0.63250,2,19
30,1.9,,0.93596,2,22
30,1.9,,1.23417,2,20
30,1.9,,1.494453556,2,20
30,1.9,,1.63261,2,18
30,1.9,,1.93341,2,19
30,0.2,,0.22817,2,21
30,0.2,,0.43079,2,20
30,0.2,,0.63195,2,17
30,0.2,,0.93332,2,22
30,0.2,,1.23222,2,20
30,0.2,,1.494453249,2,20
30,0.2,,1.63317,2,21
30,0.2,,1.93479,2,19
30,0.4,,0.23271,2,18
30,0.4,,0.43538,2,19
30,0.4,,0.63401,2,18
30,0.4,,0.93294,2,20
30,0.4,,1.23187,2,19
30,0.4,,1.494453452,2,21
30,0.4,,1.63279,2,22
30,0.4,,1.93412,2,20
30,0.6,,0.23329,2,20
30,0.6,,0.43683,2,20
30,0.6,,0.63715,2,21
30,0.6,,0.93330,2,18
30,0.6,,1.23632,2,17
30,0.6,,1.494453796,2,20
30,0.6,,1.63570,2,18
30,0.6,,1.93651,2,20
30,0.9,,0.23833,2,20
30,0.9,,0.43673,2,17
30,0.9,,0.63490,2,21
30,0.9,,0.93688,2,19
30,0.9,,1.23596,2,20
30,0.9,,1.494453481,2,20
30,0.9,,1.63507,2,19
30,0.9,,1.93600,2,23
30,1.2,,0.23885,2,19
30,1.2,,0.43465,2,20
30,1.2,,0.63875,2,18
30,1.2,,0.94656,2,21
30,1.2,,1.24041,2,19
30,1.2,,1.494453716,2,21
30,1.2,,1.63442,2,20
30,1.2,,1.93265,2,20
30,1.49445,,0.23522,2,19
30,1.49445,,0.43355,2,20
30,1.49445,,0.63830,2,21
30,1.49445,,0.93703,2,21
30,1.49445,,1.23883,2,18
30,1.49445,,1.494454955,2,18
30,1.49445,,1.63628,2,18
30,1.49445,,1.94604,2,20
30,1.6,,0.23306,2,22
30,1.6,,0.43220,2,19
30,1.6,,0.63146,2,20
30,1.6,,0.93194,2,18
30,1.6,,1.23181,2,19
30,1.6,,1.494453256,2,20
30,1.6,,1.63587,2,19
30,1.6,,1.93279,2,20
30,1.9,,0.23139,2,21
30,1.9,,0.43259,2,21
30,1.9,,0.63468,2,18
30,1.9,,0.93255,2,20
30,1.9,,1.23440,2,18
30,1.9,,1.494453227,2,21
30,1.9,,1.63179,2,20
30,1.9,,1.93733,2,21
30,0.2,,0.22726,2,19
30,0.2,,0.42878,2,16
30,0.2,,0.63200,2,22
30,0.2,,0.93381,2,18
30,0.2,,1.23489,2,19
30,0.2,,1.494453455,2,20
30,0.2,,1.63591,2,18
30,0.2,,1.93754,2,19
30,0.4,,0.23133,2,18
30,0.4,,0.43492,2,20
30,0.4,,0.63633,2,19
30,0.4,,0.93484,2,19
30,0.4,,1.23468,2,19
30,0.4,,1.494453297,2,19
30,0.4,,1.63292,2,21
30,0.4,,1.93251,2,22
30,0.6,,0.23347,2,20
30,0.6,,0.43535,2,19
30,0.6,,0.63458,2,19
30,0.6,,0.93264,2,18
30,0.6,,1.23227,2,21
30,0.6,,1.494453283,2,21
30,0.6,,1.63240,2,20
30,0.6,,1.93312,2,21
30,0.9,,0.23441,2,21
30,0.9,,0.43309,2,21
30,0.9,,0.63281,2,21
30,0.9,,0.93273,2,22
30,0.9,,1.23237,2,20
30,0.9,,1.494453595,2,19
30,0.9,,1.63439,2,19
30,0.9,,1.93341,2,20
30,1.2,,0.23498,2,20
30,1.2,,0.43330,2,19
30,1.2,,0.63261,2,23
30,1.2,,0.93629,2,21
30,1.2,,1.23322,2,21
30,1.2,,1.494453361,2,20
30,1.2,,1.63351,2,20
30,1.2,,1.93454,2,21
30,1.49445,,0.23619,2,20
30,1.49445,,0.43510,2,20
30,1.49445,,0.64022,2,17
30,1.49445,,0.94784,2,21
