30,100,40,129,2,17
30,100,400,498,2,19
30,100,1000,1117,2,20
30,100,2000,1729,2,21
30,100,4000,3241,2,20
30,200,40,66,2,17
30,200,400,668,2,22
30,200,1000,1704,2,19
30,200,2000,3184,2,21
30,200,4000,7011,2,21
30,500,40,184,2,19
30,500,400,1738,2,20
30,500,1000,4495,2,19
30,500,2000,8558,2,19
30,500,4000,16666,2,19
30,1000,40,416,2,18
30,1000,400,3109,2,19
30,1000,1000,7475,2,21
30,1000,2000,15794,2,20
30,1000,4000,32787,2,21
30,1500,40,497,2,19
30,1500,400,4663,2,19
30,1500,1000,11775,2,20
30,1500,2000,23603,2,18
30,1500,4000,49090,2,20
30,100,40,40,2,17
30,100,400,341,2,20
30,100,1000,881,2,19
30,100,2000,1624,2,22
30,100,4000,3375,2,19
30,200,40,67,2,20
30,200,400,647,2,19
30,200,1000,1722,2,21
30,200,2000,3205,2,19
30,200,4000,12072,2,23
30,500,40,213,2,19
30,500,400,2250,2,20
30,500,1000,4061,2,16
30,500,2000,8303,2,18
30,500,4000,17337,2,20
30,1000,40,316,2,19
30,1000,400,3220,2,21
30,1000,1000,8025,2,20
30,1000,2000,16008,2,18
30,1000,4000,33804,2,20
30,1500,40,548,2,17
30,1500,400,4860,2,21
30,1500,1000,12120,2,18
30,1500,2000,25495,2,20
30,1500,4000,49354,2,20
30,100,40,34,2,19
30,100,400,324,2,18
30,100,1000,787,2,21
30,100,2000,1657,2,21
30,100,4000,3342,2,19
30,200,40,67,2,18
30,200,400,701,2,18
30,200,1000,1802,2,21
30,200,2000,3183,2,19
30,200,4000,6940,2,18
30,500,40,269,2,20
30,500,400,1696,2,19
30,500,1000,6085,2,21
30,500,2000,10721,2,20
30,500,4000,16391,2,21
30,1000,40,355,2,20
30,1000,400,3228,2,19
30,1000,1000,8444,2,18
30,1000,2000,16052,2,19
30,1000,4000,33492,2,20
30,1500,40,598,2,19
30,1500,400,4936,2,21
30,1500,1000,14903,2,20
30,1500,2000,30990,2,19
30,1500,4000,54050,2,20
30,100,40,42,2,20
30,100,400,406,2,19
30,100,1000,786,2,19
30,100,2000,1676,2,18
30,100,4000,3776,2,19
30,200,40,134,2,17
30,200,400,1682,2,18
30,200,1000,2783,2,21
30,200,2000,5024,2,24
30,200,4000,8341,2,19
30,500,40,208,2,18
30,500,400,1723,2,21
30,500,1000,4181,2,20
30,500,2000,8239,2,19
30,500,4000,19492,2,20
30,1000,40,477,2,18
